Gene_ID	TCGA.BH.A18N	TCGA.BH.A18Q	TCGA.BH.A18U	TCGA.C8.A12L	TCGA.C8.A12T	TCGA.C8.A12U	TCGA.C8.A12V	TCGA.C8.A12Z	TCGA.C8.A130	TCGA.C8.A131	TCGA.C8.A134	TCGA.C8.A135	TCGA.C8.A138	TCGA.D8.A142	TCGA.E2.A154	TCGA.E2.A158	TCGA.E2.A15A
KDM4A	-0.0438042702329	-0.183957670823	0.10988222619	0.167634146025	0.421940135699	-0.0535389305174	0.145354538667	0.193240475381	0.253891698734	-0.018747106928	0.382839837116	-0.845159076173	-0.0444334651476	-0.0361850498757	-0.114400093946	0.0926484318118	-0.246733455061
KDM4B	0.458613213248	-0.607404583889	-0.47696769024	0.733297065344	0.352586634337	-0.341076139781	-0.453437092426	-0.978238827214	0.257830734923	-0.186223299879	-0.440410949284	-0.723018719096	-0.33898992644	-0.554625399471	0.800949029929	0.152511510728	-0.0142632649111
KDM4C	NA	-1.42051901555	NA	0.529487759493	NA	NA	NA	NA	NA	-1.07678536104	NA	NA	0.271074890813	NA	0.537492818833	0.00171578880761	-0.385937154284
KDM5A	0.155172691576	0.181104344655	-0.150890270756	0.138738361696	-0.00188262509526	0.264834791061	-0.11911915309	-0.668047742769	0.198018253808	-0.153687277965	-0.124347929208	0.295304305901	-0.0533437119953	0.102902501484	0.23454287813	0.170333955767	0.0784046026604
KDM5B	-0.527796215016	-0.279681809331	-0.0133257722389	0.549603246968	0.0505655049767	-0.257392055745	-0.0635673447898	0.412707715895	0.0781974530044	-0.12543243988	-0.149476608041	0.259557372303	0.170888472866	-0.131247218443	-0.0126309981433	0.0600027298056	-0.0944838250945
KDM5C	-0.112839664988	0.0299106630067	0.0675251590207	0.786598940916	0.171331948835	-0.0986227491829	-0.243006225564	0.345224766713	0.216906427522	0.0804511857338	-0.0410487349684	-0.422002177041	0.114372111976	0.0643687816593	0.376989793984	0.298141472904	0.0443735287198
KDM6A	-0.0320751086669	-0.200233193334	-0.093135743072	0.325477008405	-0.396385007579	0.113844154897	-0.34482151623	-0.611317719637	0.208464712124	-0.0634402037731	0.051603462977	-0.330590418432	0.306549913646	-0.364131986303	0.00885786386136	0.224352527726	0.0876812496335
KDM6B	-0.0657496721601	-0.131691024562	0.207856048027	0.0798447291307	-0.0144457680985	-0.127979947351	-0.352410566634	NA	0.213700576753	0.367637573356	0.107632600259	1.38644699533	-0.353850521217	NA	-0.0569624469411	-0.0921662998807	-0.362689730819
KDM8	0.157888974074	0.230867019141	-0.146935811631	-0.0666674699861	NA	-0.0611690379678	0.151013748636	0.536394239727	-0.122090673503	0.164194235868	-0.156824763282	-0.400292031325	0.416686906277	-0.153308559018	0.141988667537	-0.45207810778	-0.104974641852
KDSR	0.245532687388	0.233109515804	-0.389288134404	0.550294310198	-0.764594031957	-0.167902266992	-0.140213730294	-0.782063544167	-0.239479591374	0.213858964332	0.0405150635191	-0.447791477736	0.130998531892	-0.024954753876	-0.872308937677	0.98175619247	-0.0173775638343
KEAP1	-0.0978133337756	0.268337017553	-0.486422442048	1.68673397442	-0.0235180942307	-0.0441464292739	0.20054353697	0.237974886655	0.393075954115	-0.0377184775829	0.414613382828	-0.317434373756	-0.207661621327	-0.206687568349	0.251859153983	0.38879408177	-0.0752737776728
KERA	0.0387625487927	-1.05514896167	0.423642060601	-0.463527896954	0.160099073047	-0.597512948987	-0.661994672794	0.106657448113	-0.0901231513369	-1.27843039739	-0.854279664736	-0.147005973686	0.0992901635449	0.553315152988	0.777696034749	-0.816484230171	-0.364739510881
KHDRBS1	-0.00145241087289	-0.182319306107	-0.00554428127521	-0.122848783578	-0.0415203072715	0.29399807181	-0.0762076064211	-0.396134492536	0.344525387308	-0.0742625420163	-0.255481685941	-0.358213034969	-0.111378562893	-0.327093743874	-0.462378573279	0.442054253182	0.31713669915
KHDRBS3	-0.283756914695	-0.228742387923	-0.433481614724	0.431443266587	-0.0533384323365	-0.152444318841	0.817244561518	0.191832893934	-0.188139820273	0.970734801984	1.0624857877	0.709385167857	-0.614083602243	0.768892155039	-0.0902866230094	-0.328612167281	-0.270040849206
KHK	0.155016602215	-0.45050624132	-0.0083437509497	0.36415065872	0.0884065800236	-0.663084764349	0.545194401152	-0.592516356749	0.555738827425	-0.424984057545	0.619643021101	-0.512550010471	-0.532118637116	0.278567607446	-0.202268460847	1.1040833419	0.0229415603866
KHNYN	-0.0576097269277	-0.279588680846	-0.652921686888	-0.0973847034773	-0.11000436016	-0.0164397849193	-0.0750620203465	-0.81575804128	0.359204422506	0.101976983044	-0.164156552607	-0.421922665208	0.246912847311	-0.165883095802	0.359817278227	-0.287999548436	0.212006792993
KHSRP	0.0534663338375	-0.0287899944972	0.087899944424	-0.35384615298	0.100271563265	-0.0488921112444	0.229970953709	-0.418620256045	0.450780296137	0.057045772197	0.264235115938	-0.250232364449	-0.264903929027	-0.184272621487	-0.195716475835	0.710484438255	0.185945017069
KIAA0100	0.108175275195	-0.226020542719	-0.707388215222	-0.431846342091	0.0343795716204	-0.339591637432	0.0796907753657	-0.956330587445	-0.203513851693	-0.0354427750753	-0.604781416658	-0.713100542949	0.265963607666	-0.082749722175	-0.54378629352	-0.243378215437	-0.176771402036
KIAA0232	-0.410466810297	-0.333105854637	NA	0.176655517563	0.17804715331	0.341599592586	0.0224637270173	NA	-0.0236984190209	NA	NA	-1.22564458585	0.122460959028	-0.510697291991	0.0450800904192	NA	NA
KIAA0319L	-0.0889536506908	0.00397700999995	-0.780024257817	-0.464961835047	-0.879376737642	0.202810244872	-0.435412624337	-0.329192860466	-0.333946660285	-0.338827671662	-0.505581206867	-0.000329528026392	0.392895077619	-0.309964765857	-0.144673764959	0.770234376113	-0.061868134198
KIAA0355	0.143338619657	NA	0.244342204115	0.230852599067	0.555711352033	-0.422121767332	0.0888553479858	-1.05556306253	NA	0.0317703338419	0.134893403368	NA	0.0332120083607	0.552902858955	0.248775494339	-0.0178815575279	0.0675755835723
KIAA0368	-0.183173498309	-0.11229955592	-0.0755422699286	0.089737680124	-0.0571142162429	0.132825826498	-0.123578194783	0.489488835293	-0.0635825365944	-0.135829235319	0.110146169057	0.176029565025	0.0832091042169	0.146530502109	0.177012092908	0.415972717261	-0.100597981122
KIAA0391	0.0601002844098	-0.291215743015	-0.0759183540876	0.385550504827	-0.609163295717	0.0780417722553	-0.00456249256842	-0.178322150359	0.164000416182	0.0158300561145	-0.463099993927	-0.0333154122979	0.757773055412	-0.206524683979	-0.0527277019219	0.117465543652	0.239608863816
KIAA0513	-0.0476346683954	-0.0243279355778	0.405086015065	-0.254455043172	0.0581265953861	0.196245220748	-0.0826319568314	-0.0297326840742	-0.183526802773	0.263934677349	0.339095375561	0.364572168586	-0.115340802905	0.0549774813355	-0.230715897494	-0.576225422994	0.254650702151
KIAA0556	0.0938383947548	0.0216890806322	-0.196078965732	0.0234340913175	-0.569659576912	0.209428749119	-0.16338381414	-0.726485280445	0.0653978302557	0.139953582122	0.0289341998436	-0.745681248497	0.56050518012	-0.771014480807	0.231998848556	0.529973908712	-0.159934669974
KIAA0586	NA	-1.30352379061	NA	NA	NA	0.210797729278	NA	NA	0.487756849255	-0.0162442962297	NA	-0.967533337413	0.0803001606897	0.461483356784	0.158376838794	-0.416095881538	-0.139410942289
KIAA0753	NA	-0.1818731499	-1.06550324242	0.861423597703	NA	0.311994317424	0.343352693634	-1.1089046572	1.2281916902	-0.0752817221824	-0.116653678081	-0.339126454364	-0.55208597531	NA	-0.208787823971	-0.708125315856	-0.228196222776
KIAA0907	0.0654267888135	0.138830369771	0.0227538324802	0.129755041578	-0.0612149940181	-0.0967248196956	0.262982882295	0.301730508439	0.298060776866	0.070786231802	0.300150297802	-0.564783867079	-0.0729925319552	0.0468431523583	-0.253225258781	0.434607548459	-0.0081468326975
KIAA0930	-0.0177365086839	0.49026199113	-0.04987193575	-0.0592376764613	-0.0845397352202	0.275446204231	0.611678873177	-0.2414380006	0.15554406013	-0.0780711969058	-0.0735695364053	0.165528819107	-0.14456101709	-0.111506513655	-0.0906383697786	-0.12774295268	0.0864719580953
KIAA1143	0.0972552240939	-0.460955667356	0.0513841446919	-0.271363790925	0.00916752854081	0.311885691545	0.131437599797	-0.842338991195	0.180665312853	-0.0383967654406	-0.13561590525	-0.376947304613	0.2467374676	-0.259850964353	-0.368189191578	0.0735652540514	0.117475406455
KIAA1147	-1.845047083	-1.74224398426	-0.735151494651	-0.103317780572	-0.706405103474	0.0459416949607	0.0558375552994	-0.0668968978869	-0.943155936859	0.00247970269871	0.114295119863	-1.5087167224	-0.799690390558	0.263185843785	-1.60367276386	0.862000327591	-0.0112739972457
KIAA1161	NA	0.538165033006	NA	NA	NA	0.149276051755	0.0201617186951	NA	-0.133498238839	0.0825536891321	0.507601622696	NA	1.48446433452	NA	-1.04062770517	1.1372638487	0.113017923241
KIAA1191	0.86881264551	-0.846656478756	0.348774418	-0.457142952513	-0.0524840347913	-0.041877598847	-0.0804566046904	-0.200823130084	-0.00846236295198	-0.406466880926	-0.375393189628	-0.449304201767	0.070901117982	-0.493011067694	0.417713065095	-0.335976412631	0.131787242576
KIAA1210	NA	NA	NA	0.226554215096	2.14525319408	0.100047082328	-0.16949717247	NA	NA	0.484026898897	0.436731368813	NA	NA	NA	NA	-0.471480817191	-0.0371008256275
KIAA1211	-0.465983253408	-0.123332010401	-0.284858643699	0.189748455881	0.138912384067	0.964375113756	-0.292401203726	-0.682297753573	-0.287863320738	-0.11228276625	-0.230378206901	NA	0.211961395128	0.596065876279	-0.85170447899	-0.567694223599	0.112805079277
KIAA1211L	0.725635758869	-0.7792898919	-0.285591092401	-0.13187453627	-0.739284424327	-0.933366415186	-0.794244930195	-0.901494831158	-0.143180577684	0.306849872393	-0.407443863693	-0.616398051471	0.0722074354564	-0.554110545184	-0.0628218884956	-0.30616105513	-0.576780193258
KIAA1217	0.283176998659	0.0851245455452	-0.130232096659	0.329858048264	0.0851743411743	-0.417226824359	0.635916771864	-0.199561567219	-0.0418094108312	0.239933091393	-0.0553599988931	-0.237216633429	0.315163010997	0.369306558789	0.145663570891	-0.366247799068	-0.120945866023
KIAA1324	-0.370275112742	-0.658623448498	-1.20939790768	-0.229320356389	-1.20706561034	-0.139203565782	-0.82848429507	-0.965151243424	-0.213480339325	-0.303914771228	-1.46234944931	-1.02149189772	1.30678384188	-0.47264684627	-0.814862013221	1.73192388964	-0.0259979867838
KIAA1324L	NA	-0.359756907532	NA	-0.740078178207	-1.88413706292	1.42077498399	NA	-2.73275713742	-0.383139532071	NA	NA	NA	NA	NA	NA	NA	NA
KIAA1328	-0.0798609632325	-0.881320615494	NA	-0.169480724948	NA	-0.227001302247	0.538412269427	-1.91218905628	-0.437981460115	NA	NA	NA	0.394728089258	-0.924509761171	-0.925511002305	0.0461618603378	0.0490472564371
KIAA1468	0.309226477945	0.0502532268066	-0.123644789686	0.466201300291	0.117507545156	0.148832571612	-0.171484249621	-0.229440826842	0.0148518582296	0.0197205217601	0.020091232295	-0.164843272306	-0.217894484931	-0.176218902385	-0.0735636733191	0.336541207322	-0.00109170676403
KIAA1522	-0.0596602273444	-0.525592090767	-0.394353971873	-0.177189397558	-0.0576259910612	0.0345996646148	-0.360458230609	-0.567874077201	-0.108743106362	-0.0436492623614	-0.289855629098	-0.377371156062	-0.224430728428	-0.618841494317	-0.325649276952	-0.202459630523	-0.144628738344
KIAA1551	0.406735731597	0.162386733386	0.249954244746	-0.00926215515009	-0.693313655433	0.862027458165	-0.126314983574	0.794190600851	0.45575486785	1.1261859191	-0.563375215177	-0.0931015707768	0.0559357368264	0.0151478677925	-0.0783283324307	-0.33015113979	-0.121252164422
KIAA1671	-0.0921880959575	0.127890719796	-0.274949486912	-0.397111522829	0.0363621617115	-0.669553243908	-0.16029218367	-0.348810410772	0.0304144782946	0.122757814591	-0.327258418525	-0.0889899392476	-0.174230215476	-0.173445621635	0.219312986064	0.110163395057	-0.044847994614
KIAA2013	0.770960537792	-0.0821156635946	-0.171951812817	-0.216923856647	-0.292195187422	0.363842547031	0.0280636012801	0.330509000305	-0.275809492515	-0.0344724933781	0.00192879829843	-0.0735796050318	-0.1482089788	0.0560397586373	-0.246105477142	0.229422851882	-0.068375837533
KIDINS220	-0.0129340021658	0.0649247939428	-0.677914488589	0.295088255787	-0.103453978036	-0.0696795555985	0.324702989929	0.0520036816094	0.0702428676696	0.0842415194175	0.17005815011	-0.0362843704027	0.288696452353	0.0213639593451	-0.516423312174	0.372875038886	-0.0135073948425
KIF11	-0.504120672523	0.00140196347595	-0.0978525859714	0.222608603504	0.341827988301	0.262136017528	-0.058792890017	-0.383147230856	0.348932100044	0.324692476677	0.444703520674	-0.117421388375	0.22767972655	-0.159419025352	-0.467552857781	-0.0258537783191	0.113490260838
KIF12	-0.268806715457	-1.62581356185	-0.629468664083	-1.99446003849	-1.6984419847	-0.055287761438	-1.73732233292	-0.522671034226	-2.02508788013	-0.329544985616	NA	-2.22137615039	0.349798470228	NA	-0.0776399022078	NA	NA
KIF13A	0.673282653776	-0.144352145451	-0.057593294894	-0.190165834478	0.160930654582	0.316151938582	-0.321975356031	-0.466970702965	-0.263850554857	-0.0809388037546	-0.243557475097	-0.49504182479	0.160631786065	-0.22431064374	-0.000217526470167	-0.694483868537	-0.0698773575528
KIF13B	-0.439354745447	-0.156401786129	0.128914951947	-0.602578715731	-0.192165066654	-0.682812601525	-0.486308053297	0.092444299366	-0.448950868114	-0.278297497088	-0.648125441791	-0.32447812089	-0.205178940272	-0.512450265383	0.596463238513	-1.02202140069	-0.58981412
KIF14	NA	-0.190507157725	-0.389447215254	-0.162650078868	-0.318365620476	-0.169209980695	-0.110112569247	-0.254731907452	-0.0990206410429	0.304572149242	0.670774423049	-2.23810680492	-0.0552586917316	0.406837835346	-0.33010252973	-0.152480872369	-0.134660254711
KIF15	-0.52839495668	-0.144835843395	-0.243997861994	-0.210360810977	0.196406412258	1.01331699574	0.342899065098	-0.758052492166	-0.499969952	0.206955102924	0.334795648382	0.106526163829	0.155083038873	-0.0212497328098	-0.475720981116	-0.0594990622812	-0.164837337425
KIF16B	-0.233995780776	-0.562671616137	-0.272945705758	-0.322009805888	-0.535741985192	0.249819922745	-0.461302530587	-0.745416675299	-0.463674521	-0.369171324386	-0.761796023804	-0.33120985198	0.496254939852	-0.568835182192	0.174178294825	-1.10909117856	-0.646315824398
KIF18A	NA	NA	0.254835351419	2.68069416359	-0.0536590168617	NA	NA	NA	NA	0.175722274378	0.0470596577616	NA	NA	NA	NA	0.202152034884	0.439366107352
KIF1A	NA	-0.616282735864	-0.373929785153	NA	0.0768418245154	0.828374288573	NA	NA	1.20150971824	NA	NA	0.989087095286	NA	NA	NA	1.18475694519	-0.456979444787
KIF1B	0.232511126081	0.278136326481	-0.0206132006842	0.426401711261	-0.0351023568404	-0.169486669646	0.10759182277	0.372031013011	-0.0323810561949	0.101215277651	0.0716436278212	0.00604138265131	0.0904671448094	0.285706275971	-0.0050177501164	-0.0839357923539	0.0991525827015
KIF1BP	0.177681420169	-0.199781366162	-0.00629880422983	0.251357238807	0.122590581157	-0.0793008331329	-0.481108438441	0.534294236436	0.381708251698	-0.139736855245	0.211925592749	-0.169423608846	0.79248613705	-0.118593119519	0.308334568406	-0.254696344687	0.168932603124
KIF1C	0.0049353039694	-0.159125703635	-0.242355063985	-0.00915621863754	0.140112890336	-0.132912656312	0.0832011465142	0.0580635057346	-0.0491305440672	0.135607024224	-0.0804014127707	0.135292520587	0.289667791484	0.367553853481	-0.0503483571799	-0.0530740011228	0.0302225667258
KIF20A	-0.563102643447	-0.142478710426	NA	-0.0589803549778	0.395676968183	0.102714020912	0.0378941914706	-0.459315885042	0.233210906403	0.0603027959585	-0.00774285779986	-0.212633424588	0.586120364805	-0.308798027126	-0.526146348592	-0.330725180712	-0.0488056018602
KIF20B	NA	0.170336246974	0.0973582844541	0.00697184155561	NA	-0.162083773186	0.0588672364209	NA	0.381659116044	-0.3921577454	0.26251930676	0.265477625956	0.254351760696	0.180790172776	-0.0928188322592	0.265526711789	-0.0190054830617
KIF21A	-0.166268849563	-0.010504834855	0.263636065288	1.03001049125	0.120919111553	-0.183802474277	-0.227085491713	0.0499795765028	0.194441971584	-0.213518242922	-0.256176029089	0.375308437549	0.553102046746	-0.157263115783	-0.184724480993	-0.251640994373	0.356079165591
KIF22	-0.250614809632	-0.060983432593	0.287951090122	0.529940581567	0.0535772729251	0.336230037447	0.00329432107683	-0.0733136831491	0.159127169916	0.245736572237	0.276498004165	0.151892249877	-0.133222945311	0.0984575218864	-0.562904800515	-0.134561046966	-0.044629373962
KIF23	-0.455415680463	-0.117171850968	-0.0970364838469	0.529517204255	-0.0447194416406	0.102342843329	-0.253682500582	-0.160993695272	0.323729895285	0.364587342825	0.717710932479	-0.386518622629	0.00512872846463	-0.182431112474	-0.604154614742	-0.428627012569	0.318789023369
KIF24	-0.213167580199	NA	NA	NA	0.269112758207	-0.0522375103721	NA	0.760567541929	NA	0.21441832335	-0.0451725570747	NA	0.788255718098	-0.0234481448243	-0.159557676908	-0.357307030721	-0.124367317245
KIF26B	-0.343947940631	0.264425046375	NA	0.375932436066	NA	0.0786080652639	0.225557143591	-0.571879658501	-0.104400360924	0.446529778539	0.276001265467	NA	0.252270444587	0.233322279993	-0.323617626646	-0.201634141942	0.223625514043
KIF2A	0.452675919909	0.372291236937	0.144309869689	-0.156722949406	0.049998387288	0.160688130353	0.165629937721	-0.22891091037	-0.115518574286	-0.181843326051	0.0368471023725	0.118910817696	-0.149689425424	0.0585426758647	0.0670769925088	0.200574391483	0.236736773683
KIF2C	-0.442963748641	0.0427335709196	0.00426897751336	0.215807981591	-0.116223682994	0.228586847931	0.223317360811	-0.187178440962	0.199886736577	0.538018682906	0.690435235001	0.199549304317	-0.457222723694	-0.443020460508	-0.804360812931	-0.0223162795758	0.0835391296075
KIF3A	-0.345890303857	-0.236986262288	0.570499129872	-0.0757981936056	-0.224286279724	0.187911899408	-0.299778747905	-0.0287230747255	-0.0832904570756	-0.164819186719	-0.0408945395433	0.164034482662	0.503267101764	-0.11568694081	0.143725974633	-0.421094046273	0.237769443431
KIF3B	-0.195511992323	-0.245899847808	0.682263125022	0.0649493258468	-0.441869147849	0.172485716921	-0.211208629805	-0.146628217938	-0.243017519824	-0.0961396063517	-0.119183448911	0.132715126679	0.648984012128	0.00846560866423	-0.137140494559	-0.551951929246	0.413924817278
KIF3C	-0.388870152626	-0.639669587846	NA	0.363502660347	NA	-0.583419948419	NA	NA	0.542611944446	0.0310340374109	0.099996280432	-0.393132931584	NA	NA	NA	0.83971542657	0.42629982593
KIF4A	-0.410052218048	-0.311516885676	0.0198417045548	-0.0909847923562	0.124896818678	0.62366152557	0.0189466597087	-0.496312985052	0.192918032616	-0.252049371118	0.498075831797	0.0970723005877	0.0207590492096	0.0234588177701	-0.175104151535	-0.179975646263	0.119076183656
KIF5A	NA	-0.0256941627236	NA	NA	NA	0.47450115822	NA	-0.743415476826	-0.368018234239	NA	NA	NA	NA	-0.829716986303	NA	0.631180059731	0.554363338704
KIF5B	-0.0839554494682	0.0877465581268	0.215384404603	0.59162479485	-0.0898235902138	-0.144476597339	-0.176333314678	0.0370233640891	-0.0330703612706	0.0710809539309	-0.320409331319	-0.025573881241	0.381509073974	0.735752164393	-0.12407628349	-0.052014813909	-0.0424314332236
KIF5C	-0.34440596946	-0.80141761497	-0.154791084494	-0.147714198772	-1.14051119133	1.3194670029	-0.281167447987	-0.273054960968	-0.095140011777	-0.171191944838	-0.360081377892	NA	-0.259525273359	-0.986810626758	-0.414085600573	0.670192616331	0.200581108954
KIF7	0.0273650920829	-0.0108623271613	0.201039192467	-1.30122168999	NA	-0.102574147167	-0.101384076901	-0.558527393461	0.0704378573069	-0.0938813407749	0.273830550728	NA	-0.207281997253	0.0286181996963	0.152205655574	0.568279955844	0.0870662038409
KIFAP3	-0.240011928544	-0.0628327096653	0.392788208517	0.0302485217035	-0.341330151855	0.0255913059589	-0.265592272872	0.186143822499	-0.10176331295	-0.112346261905	-0.144804718078	0.216095789261	0.426685220061	0.0688018241567	0.190250781208	-0.369125752194	0.356318914318
KIFC1	-0.65901190027	-0.106150948631	0.0130266969164	-0.0864811891628	-0.206056612755	0.131452667133	0.197382633523	-0.522702401928	0.314558693952	0.396226986225	0.666685231648	-0.350734407679	-0.0552464522701	0.138055122462	-0.704332327431	0.174713518923	0.2192813202
KIFC3	NA	NA	NA	-0.1928985195	NA	-0.56444094836	NA	1.26331509975	NA	-0.6704727085	0.0475193414176	NA	0.285432746573	-0.812032865256	-0.153705052666	0.0559539014154	0.32841830624
KIN	-0.313898113806	0.209035432808	0.0113633552442	0.438985997683	0.0783184151792	-0.20058080232	-0.0685639794115	-0.383820140283	0.418210897546	0.064760926672	-0.0955457827357	0.0917098867677	0.0702650048271	0.160285623791	-0.313249510134	0.620016854188	0.172106352648
KIRREL1	NA	NA	NA	-0.0284491540668	NA	NA	NA	NA	NA	0.048210571733	0.322662730242	NA	NA	0.433754183738	NA	NA	NA
KIT	NA	1.26690868065	NA	NA	-0.0280967570893	0.694798015474	0.0702923258332	0.196825094115	-0.232821425795	-0.321477077537	NA	NA	NA	NA	NA	-0.973976843455	-0.192414151655
KITLG	1.15713545229	-0.449093314789	NA	-0.550208663765	NA	1.63632087085	NA	0.422687390732	0.113278754108	NA	NA	NA	0.693449355376	NA	-0.0706517260601	-0.331439816564	-0.140724943866
KLC1	-0.181550166919	-0.0505727770244	0.0717584527194	0.245358846247	0.420896281998	0.254889801415	0.0777371127016	0.53666089825	0.0952544207971	0.227401881434	-0.131732318004	0.285182642125	0.226080885585	0.346157133155	0.176791783716	-0.0536043092181	-0.0700886460135
KLC2	0.0734707458898	-0.420209222426	0.137679560724	0.659950851962	-0.108365757796	0.304178257387	-0.494376921292	-0.114981848391	0.0573477441576	-0.149725369463	-0.585365298794	-0.0621854322824	0.26780124147	0.247042603268	-0.164252702224	-0.312470827879	0.143272072426
KLC3	-0.0660892169609	0.392487693852	0.183549103468	0.242116840465	-0.152089130881	-0.519018567398	-0.203741975883	0.262576182202	0.046890064376	-0.133412926365	0.0415793967909	0.161670757844	-0.719877859826	1.01404974133	-0.1187950127	0.213929510379	0.0468964462331
KLC4	0.0614316318887	0.100224771142	0.329405095288	-0.210639860422	0.125571396847	-0.352522055041	-0.390399352652	-0.136690246254	-0.221780674579	-0.205073445656	-0.235076666456	-0.435290245183	0.30995478693	0.724484687479	0.0179694021562	-0.313876687396	-0.136718166556
KLF10	NA	-1.73532550944	NA	0.383129258367	NA	NA	NA	-0.824515144453	0.395571237195	0.246113066428	NA	-2.48263283446	0.548650881437	-1.98304462953	-1.41638391379	-0.912597550585	-0.252575400554
KLF12	-0.160382091401	-0.0844701621148	-0.0395927876089	0.172423591531	0.381175743703	0.375040673337	0.447515745516	NA	-0.0991684578774	0.0406790982826	0.109351380298	0.470388643811	-0.049673288433	0.116082552758	0.383658833925	0.0721369460476	0.453948220579
KLF13	0.162219625965	-0.553981216249	-0.25345037758	-0.00925686408335	-0.56359831907	NA	0.427894662727	NA	0.433536456596	-0.0640366737304	-0.451690547621	-1.5334997747	0.790227957165	-0.596384018943	-0.255322921757	NA	NA
KLF16	0.349800440323	-0.165152270435	0.0789980037429	0.29556503907	-0.345875076632	0.440583357653	0.0976628743208	-1.22748870093	-0.186867847657	0.221747898453	0.0154199564406	-0.0850650825705	0.0710555852195	-0.0518254433133	-0.515543325256	-0.293210457444	0.134843960012
KLF3	NA	0.222691655616	NA	-0.905758484857	NA	-0.537583437145	-0.283167797435	-0.862412091192	-0.213196471052	-0.329939361984	-0.70300214119	NA	0.0900700495594	NA	0.197617838567	0.0344197063394	-0.429513898068
KLF4	NA	NA	NA	NA	NA	NA	-0.094424623938	-1.08323434597	NA	NA	NA	NA	NA	NA	NA	NA	NA
KLF5	2.00635416854	-0.412956453855	NA	0.558739976045	NA	NA	NA	NA	-0.0160760871514	0.264023460736	0.139525917367	NA	0.860168094225	NA	-1.60162890982	0.91315568882	-0.213890902376
KLF6	NA	NA	-1.1968571196	-0.448906751242	NA	-0.301708372538	NA	NA	NA	-0.34422004196	-0.187499243858	NA	NA	NA	NA	NA	NA
KLHDC10	0.262000746117	-1.44567479237	NA	-0.409375660204	0.0895117329094	-0.199854875272	0.0731548617073	-1.35762374867	0.337724174264	-0.130632311496	0.638589498354	-1.42145166186	0.60068797254	-0.486817693142	-0.610597903646	0.275112960943	0.00539938997236
KLHDC2	-0.209758539864	-0.417858960818	-0.504050844805	-0.0353662479388	0.076181526666	0.114057037944	-0.0108551259757	-0.504402065923	0.217258788053	-0.320344340841	-0.443329474011	-0.738711633886	0.324234885945	-1.01041477958	-0.0714603698705	0.214341184958	-0.0954024674703
KLHDC3	-0.0686357439446	0.17207471714	NA	-0.00765631221005	-0.254760053607	-0.00100763477205	0.158373844624	0.508519827308	0.0949353658436	0.37270510628	0.306962961108	0.101584781932	-0.146869641663	0.299119639799	0.0309331398255	0.577735989239	0.563360125165
KLHDC4	0.049022628891	-0.501345844959	-0.66029433525	-0.182002045418	0.124172289854	0.0180666748396	0.151587934312	0.614316792876	-0.012749635455	0.449905986363	0.293329602725	0.224501790845	0.0762747880917	-0.422636128197	0.298487385936	0.0365632546769	0.325160046072
KLHDC7A	-1.14538219484	-0.611506793466	-0.643227534665	1.02747582779	0.0964201569382	-0.475419795555	-0.844237930588	1.06650699593	0.0794565133307	-0.762872476946	-0.91893323844	-0.226097399285	-0.195261109531	NA	-0.368640876102	-1.73384689031	-1.33970303084
KLHDC7B	NA	NA	NA	0.889759770917	NA	NA	0.378346115473	NA	NA	0.229213219809	0.190139852454	-0.880783336816	0.469562948728	-0.166887405065	-0.11642993061	NA	NA
KLHDC8B	NA	0.223137774861	0.171824266816	-0.309280810633	-0.352447705549	-0.118371571123	-0.0829899488314	-1.01518945342	-0.0108604157168	NA	NA	-0.571183278966	0.5328351591	0.0723355968676	-0.30736757221	0.507837099579	0.199472562019
KLHL11	0.140665510395	-0.023338986705	-0.145408434331	0.342241024318	0.0461575656261	-0.0168149838992	-0.347409398432	0.334259665033	0.416638457943	0.0173083440696	0.369414148591	-0.151168706543	0.232150813069	0.182294491543	0.212547839669	-0.133807685683	0.202249663556
KLHL12	-0.137403649677	-0.0909681126192	NA	-0.105172251114	0.743825611115	0.0407166942548	NA	0.764612916614	-0.00148435100699	0.280233331659	0.207211010045	-0.701015724962	-0.147253712848	-0.316199037174	0.342044657279	-0.0718334843184	0.0600756064164
KLHL18	NA	NA	NA	0.709599894592	NA	NA	-0.147184732742	NA	NA	0.531514280141	0.264078914554	-2.41638515514	NA	-1.53344052334	NA	0.0350925369016	0.314634494341
KLHL20	-0.00473966698498	-0.128933771223	0.0128532585707	0.305621466872	NA	0.505298817905	-0.253487822553	-0.337612090912	-0.107837272254	0.138088803807	0.0229275914624	NA	0.554262216763	-0.215188749841	-0.0474097017598	0.331705614801	0.480938572452
KLHL22	0.261447664208	-0.160268896178	-0.00731727305297	-0.186473172531	-0.11436934315	-0.408511605167	0.0863578389634	-0.0628061076251	0.150821983264	0.165452274747	-0.0720034250463	0.409464715432	0.0428243777893	-0.0982698979998	0.335549741169	-0.158937778104	-0.00126718143724
KLHL25	0.0102119854444	0.0950391089394	NA	0.212010239853	NA	NA	-0.139524396289	0.982429212405	-0.00124573734537	NA	NA	0.246355075377	0.240170417922	-0.158311796853	-0.185310037469	0.318006249483	0.325177166172
KLHL26	-0.129498265787	-0.3039919896	NA	0.139755610771	-0.195535234393	0.252715301256	0.0948236599435	-0.607090123721	0.396042220404	0.207808181259	0.255140930474	-0.00961094880967	-0.00866140206183	-0.000949361707205	-0.0268056807876	0.160440471466	0.34055814064
